BehaviorID,CattleID,BehaviorType,StartTime,EndTime,ConfidenceScore,Duration (minutes),Location
2544,5,Lying Down,2024-08-21 06:03:00,2024-08-21 06:55:00,0.88,52.0,Field A
2545,5,Standing,2024-08-21 06:55:00,2024-08-21 07:47:00,0.89,52.0,Field D
2546,5,Eating,2024-08-21 07:47:00,2024-08-21 08:13:00,0.92,26.0,Field C
2547,5,Standing,2024-08-21 08:13:00,2024-08-21 08:34:00,0.97,21.0,Field A
2548,5,Lying Down,2024-08-21 08:34:00,2024-08-21 08:49:00,0.86,15.0,Field D
2549,5,Standing,2024-08-21 08:49:00,2024-08-21 09:45:00,0.97,56.0,Field D
2550,5,Eating,2024-08-21 09:45:00,2024-08-21 10:30:00,0.96,45.0,Field C
2551,5,Standing,2024-08-21 10:30:00,2024-08-21 11:29:00,0.96,59.0,Field C
2552,5,Lying Down,2024-08-21 11:29:00,2024-08-21 12:13:00,0.93,44.0,Field D
2553,5,Standing,2024-08-21 12:13:00,2024-08-21 12:36:00,0.88,23.0,Field A
2554,5,Standing,2024-08-21 12:36:00,2024-08-21 12:52:00,0.97,16.0,Field C
2555,5,Standing,2024-08-21 12:52:00,2024-08-21 13:50:00,0.96,58.0,Field D
2556,5,Standing,2024-08-21 13:50:00,2024-08-21 14:32:00,0.88,42.0,Field B
2557,5,Standing,2024-08-21 14:32:00,2024-08-21 15:06:00,0.88,34.0,Field D
2558,5,Standing,2024-08-21 15:06:00,2024-08-21 15:56:00,0.91,50.0,Field C
2559,5,Lying Down,2024-08-21 15:56:00,2024-08-21 16:32:00,0.98,36.0,Field D
2560,5,Standing,2024-08-21 16:32:00,2024-08-21 16:59:00,0.86,27.0,Field A
2561,5,Standing,2024-08-21 16:59:00,2024-08-21 17:22:00,0.95,23.0,Field B
2562,5,Eating,2024-08-21 17:22:00,2024-08-21 18:22:00,0.93,60.0,Field A
2563,5,Lying Down,2024-08-21 18:22:00,2024-08-21 18:44:00,0.94,22.0,Field B
2564,5,Lying Down,2024-08-21 18:44:00,2024-08-21 19:27:00,0.86,43.0,Field B
2565,5,Standing,2024-08-21 19:27:00,2024-08-21 20:16:00,0.97,49.0,Field A
2566,5,Lying Down,2024-08-21 20:16:00,2024-08-21 20:39:00,0.96,23.0,Field B
2567,5,Standing,2024-08-21 20:39:00,2024-08-21 21:34:00,0.93,55.0,Field D
2568,5,Eating,2024-08-21 21:34:00,2024-08-21 22:17:00,0.97,43.0,Field A
2569,5,Eating,2024-08-21 22:17:00,2024-08-21 22:56:00,0.91,39.0,Field A
2570,5,Standing,2024-08-21 22:56:00,2024-08-21 23:41:00,0.94,45.0,Field B
2571,5,Lying Down,2024-08-21 23:41:00,2024-08-22 00:09:00,0.86,28.0,Field D
2572,5,Standing,2024-08-22 00:09:00,2024-08-22 01:09:00,0.91,60.0,Field C
2573,5,Lying Down,2024-08-22 01:09:00,2024-08-22 01:59:00,0.89,50.0,Field B
2574,5,Eating,2024-08-22 01:59:00,2024-08-22 02:34:00,0.9,35.0,Field A
2575,5,Lying Down,2024-08-22 02:34:00,2024-08-22 02:58:00,0.85,24.0,Field B
2576,5,Standing,2024-08-22 02:58:00,2024-08-22 03:57:00,0.93,59.0,Field A
2577,5,Eating,2024-08-22 03:57:00,2024-08-22 04:45:00,0.95,48.0,Field D
2578,5,Lying Down,2024-08-22 04:45:00,2024-08-22 05:43:00,0.9,58.0,Field B
2579,5,Standing,2024-08-22 05:43:00,2024-08-22 06:24:00,0.86,41.0,Field D
2580,5,Standing,2024-08-22 06:24:00,2024-08-22 06:52:00,0.9,28.0,Field A
2581,5,Lying Down,2024-08-22 06:52:00,2024-08-22 07:26:00,0.88,34.0,Field B
2582,5,Eating,2024-08-22 07:26:00,2024-08-22 08:20:00,0.94,54.0,Field C
2583,5,Lying Down,2024-08-22 08:20:00,2024-08-22 08:36:00,0.86,16.0,Field D
2584,5,Standing,2024-08-22 08:36:00,2024-08-22 09:11:00,0.94,35.0,Field C
2585,5,Lying Down,2024-08-22 09:11:00,2024-08-22 10:09:00,0.85,58.0,Field D
2586,5,Standing,2024-08-22 10:09:00,2024-08-22 10:49:00,0.86,40.0,Field B
2587,5,Lying Down,2024-08-22 10:49:00,2024-08-22 11:28:00,0.86,39.0,Field D
2588,5,Eating,2024-08-22 11:28:00,2024-08-22 12:04:00,0.96,36.0,Field C
2589,5,Standing,2024-08-22 12:04:00,2024-08-22 12:43:00,0.94,39.0,Field A
2590,5,Standing,2024-08-22 12:43:00,2024-08-22 13:28:00,0.88,45.0,Field D
2591,5,Standing,2024-08-22 13:28:00,2024-08-22 14:03:00,0.94,35.0,Field C
2592,5,Eating,2024-08-22 14:03:00,2024-08-22 15:00:00,0.9,57.0,Field D
2593,5,Lying Down,2024-08-22 15:00:00,2024-08-22 15:28:00,0.92,28.0,Field C
2594,5,Standing,2024-08-22 15:28:00,2024-08-22 15:54:00,0.94,26.0,Field A
2595,5,Eating,2024-08-22 15:54:00,2024-08-22 16:12:00,0.89,18.0,Field C
2596,5,Lying Down,2024-08-22 16:12:00,2024-08-22 16:53:00,0.99,41.0,Field C
2597,5,Standing,2024-08-22 16:53:00,2024-08-22 17:13:00,0.89,20.0,Field A
2598,5,Standing,2024-08-22 17:13:00,2024-08-22 17:51:00,0.92,38.0,Field D
2599,5,Standing,2024-08-22 17:51:00,2024-08-22 18:31:00,0.85,40.0,Field B
2600,5,Eating,2024-08-22 18:31:00,2024-08-22 19:28:00,0.99,57.0,Field D
2601,5,Standing,2024-08-22 19:28:00,2024-08-22 20:12:00,0.88,44.0,Field D
2602,5,Standing,2024-08-22 20:12:00,2024-08-22 20:44:00,0.9,32.0,Field B
2603,5,Eating,2024-08-22 20:44:00,2024-08-22 21:38:00,0.98,54.0,Field D
2604,5,Eating,2024-08-22 21:38:00,2024-08-22 22:01:00,0.96,23.0,Field D
2605,5,Eating,2024-08-22 22:01:00,2024-08-22 22:18:00,0.88,17.0,Field A
2606,5,Eating,2024-08-22 22:18:00,2024-08-22 23:13:00,0.88,55.0,Field B
2607,5,Eating,2024-08-22 23:13:00,2024-08-22 23:31:00,0.93,18.0,Field A
2608,5,Lying Down,2024-08-22 23:31:00,2024-08-23 00:00:00,0.96,29.0,Field D
2609,5,Lying Down,2024-08-23 00:00:00,2024-08-23 00:37:00,0.95,37.0,Field D
2610,5,Standing,2024-08-23 00:37:00,2024-08-23 01:26:00,0.86,49.0,Field C
2611,5,Standing,2024-08-23 01:26:00,2024-08-23 01:41:00,0.85,15.0,Field D
2612,5,Eating,2024-08-23 01:41:00,2024-08-23 02:22:00,0.9,41.0,Field B
2613,5,Standing,2024-08-23 02:22:00,2024-08-23 03:02:00,0.89,40.0,Field B
2614,5,Standing,2024-08-23 03:02:00,2024-08-23 04:01:00,0.87,59.0,Field C
2615,5,Lying Down,2024-08-23 04:01:00,2024-08-23 04:28:00,0.91,27.0,Field A
2616,5,Standing,2024-08-23 04:28:00,2024-08-23 05:12:00,0.86,44.0,Field A
2617,5,Lying Down,2024-08-23 05:12:00,2024-08-23 05:44:00,0.88,32.0,Field B
2618,5,Lying Down,2024-08-23 05:44:00,2024-08-23 06:07:00,0.94,23.0,Field B
2619,5,Standing,2024-08-23 06:07:00,2024-08-23 06:30:00,0.88,23.0,Field C
2620,5,Standing,2024-08-23 06:30:00,2024-08-23 07:00:00,0.89,30.0,Field A
2621,5,Standing,2024-08-23 07:00:00,2024-08-23 07:31:00,0.99,31.0,Field B
2622,5,Standing,2024-08-23 07:31:00,2024-08-23 08:12:00,0.92,41.0,Field C
2623,5,Lying Down,2024-08-23 08:12:00,2024-08-23 09:00:00,0.92,48.0,Field C
2624,5,Standing,2024-08-23 09:00:00,2024-08-23 09:55:00,0.87,55.0,Field B
2625,5,Eating,2024-08-23 09:55:00,2024-08-23 10:48:00,0.87,53.0,Field A
2626,5,Standing,2024-08-23 10:48:00,2024-08-23 11:39:00,0.91,51.0,Field D
2627,5,Eating,2024-08-23 11:39:00,2024-08-23 12:25:00,0.98,46.0,Field B
2628,5,Lying Down,2024-08-23 12:25:00,2024-08-23 12:54:00,0.86,29.0,Field B
2629,5,Eating,2024-08-23 12:54:00,2024-08-23 13:12:00,0.98,18.0,Field C
2630,5,Standing,2024-08-23 13:12:00,2024-08-23 13:33:00,0.98,21.0,Field B
2631,5,Eating,2024-08-23 13:33:00,2024-08-23 14:18:00,0.98,45.0,Field D
2632,5,Lying Down,2024-08-23 14:18:00,2024-08-23 15:08:00,0.97,50.0,Field C
2633,5,Eating,2024-08-23 15:08:00,2024-08-23 15:49:00,0.9,41.0,Field A
2634,5,Lying Down,2024-08-23 15:49:00,2024-08-23 16:24:00,0.93,35.0,Field B
2635,5,Lying Down,2024-08-23 16:24:00,2024-08-23 16:58:00,0.93,34.0,Field A
2636,5,Eating,2024-08-23 16:58:00,2024-08-23 17:39:00,0.98,41.0,Field D
2637,5,Standing,2024-08-23 17:39:00,2024-08-23 18:04:00,0.98,25.0,Field C
2638,5,Lying Down,2024-08-23 18:04:00,2024-08-23 18:31:00,0.96,27.0,Field D
2639,5,Standing,2024-08-23 18:31:00,2024-08-23 19:11:00,0.9,40.0,Field A
2640,5,Lying Down,2024-08-23 19:11:00,2024-08-23 19:34:00,0.89,23.0,Field C
2641,5,Eating,2024-08-23 19:34:00,2024-08-23 20:30:00,0.86,56.0,Field A
2642,5,Standing,2024-08-23 20:30:00,2024-08-23 20:57:00,0.86,27.0,Field D
2643,5,Eating,2024-08-23 20:57:00,2024-08-23 21:30:00,0.94,33.0,Field B
2644,5,Lying Down,2024-08-23 21:30:00,2024-08-23 22:08:00,0.94,38.0,Field C
2645,5,Lying Down,2024-08-23 22:08:00,2024-08-23 22:45:00,0.99,37.0,Field A
2646,5,Standing,2024-08-23 22:45:00,2024-08-23 23:03:00,0.86,18.0,Field A
2647,5,Lying Down,2024-08-23 23:03:00,2024-08-23 23:50:00,0.94,47.0,Field B
2648,5,Standing,2024-08-23 23:50:00,2024-08-24 00:50:00,0.97,60.0,Field D
2649,5,Standing,2024-08-24 00:50:00,2024-08-24 01:07:00,0.95,17.0,Field D
2650,5,Lying Down,2024-08-24 01:07:00,2024-08-24 01:29:00,0.88,22.0,Field A
2651,5,Lying Down,2024-08-24 01:29:00,2024-08-24 02:20:00,0.95,51.0,Field C
2652,5,Eating,2024-08-24 02:20:00,2024-08-24 02:58:00,0.98,38.0,Field D
2653,5,Lying Down,2024-08-24 02:58:00,2024-08-24 03:43:00,0.87,45.0,Field C
2654,5,Lying Down,2024-08-24 03:43:00,2024-08-24 04:14:00,0.85,31.0,Field A
2655,5,Lying Down,2024-08-24 04:14:00,2024-08-24 05:11:00,0.96,57.0,Field B
2656,5,Lying Down,2024-08-24 05:11:00,2024-08-24 05:48:00,0.97,37.0,Field B
2657,5,Eating,2024-08-24 05:48:00,2024-08-24 06:14:00,0.97,26.0,Field B
2658,5,Lying Down,2024-08-24 06:14:00,2024-08-24 06:30:00,0.9,16.0,Field B
2659,5,Standing,2024-08-24 06:30:00,2024-08-24 07:26:00,0.9,56.0,Field B
2660,5,Lying Down,2024-08-24 07:26:00,2024-08-24 07:57:00,0.92,31.0,Field D
2661,5,Eating,2024-08-24 07:57:00,2024-08-24 08:45:00,0.87,48.0,Field C
2662,5,Lying Down,2024-08-24 08:45:00,2024-08-24 09:05:00,0.98,20.0,Field B
2663,5,Lying Down,2024-08-24 09:05:00,2024-08-24 09:50:00,0.88,45.0,Field C
2664,5,Eating,2024-08-24 09:50:00,2024-08-24 10:47:00,0.87,57.0,Field C
2665,5,Lying Down,2024-08-24 10:47:00,2024-08-24 11:11:00,0.92,24.0,Field D
2666,5,Standing,2024-08-24 11:11:00,2024-08-24 11:44:00,0.97,33.0,Field D
2667,5,Standing,2024-08-24 11:44:00,2024-08-24 12:05:00,0.93,21.0,Field D
2668,5,Lying Down,2024-08-24 12:05:00,2024-08-24 13:04:00,0.95,59.0,Field B
2669,5,Lying Down,2024-08-24 13:04:00,2024-08-24 13:42:00,0.95,38.0,Field D
2670,5,Eating,2024-08-24 13:42:00,2024-08-24 14:21:00,0.89,39.0,Field A
2671,5,Eating,2024-08-24 14:21:00,2024-08-24 15:17:00,0.95,56.0,Field A
2672,5,Lying Down,2024-08-24 15:17:00,2024-08-24 16:16:00,0.86,59.0,Field C
2673,5,Standing,2024-08-24 16:16:00,2024-08-24 16:31:00,0.96,15.0,Field C
2674,5,Lying Down,2024-08-24 16:31:00,2024-08-24 16:50:00,0.94,19.0,Field D
2675,5,Lying Down,2024-08-24 16:50:00,2024-08-24 17:32:00,0.86,42.0,Field A
2676,5,Eating,2024-08-24 17:32:00,2024-08-24 18:15:00,0.99,43.0,Field C
2677,5,Lying Down,2024-08-24 18:15:00,2024-08-24 18:39:00,0.87,24.0,Field D
2678,5,Eating,2024-08-24 18:39:00,2024-08-24 19:15:00,0.87,36.0,Field D
2679,5,Eating,2024-08-24 19:15:00,2024-08-24 19:34:00,0.95,19.0,Field D
2680,6,Eating,2024-08-16 00:00:00,2024-08-16 00:35:00,0.94,35.0,Field C
2681,6,Eating,2024-08-16 00:35:00,2024-08-16 01:22:00,0.94,47.0,Field C
2682,6,Lying Down,2024-08-16 01:22:00,2024-08-16 02:01:00,0.92,39.0,Field D
2683,6,Eating,2024-08-16 02:01:00,2024-08-16 02:25:00,0.94,24.0,Field D
2684,6,Eating,2024-08-16 02:25:00,2024-08-16 02:44:00,0.89,19.0,Field B
2685,6,Eating,2024-08-16 02:44:00,2024-08-16 03:00:00,0.98,16.0,Field D
2686,6,Eating,2024-08-16 03:00:00,2024-08-16 03:47:00,0.94,47.0,Field B
2687,6,Eating,2024-08-16 03:47:00,2024-08-16 04:39:00,0.95,52.0,Field A
2688,6,Standing,2024-08-16 04:39:00,2024-08-16 05:00:00,0.85,21.0,Field C
2689,6,Standing,2024-08-16 05:00:00,2024-08-16 05:53:00,0.98,53.0,Field A
2690,6,Lying Down,2024-08-16 05:53:00,2024-08-16 06:26:00,0.89,33.0,Field D
2691,6,Lying Down,2024-08-16 06:26:00,2024-08-16 07:09:00,0.93,43.0,Field D
2692,6,Standing,2024-08-16 07:09:00,2024-08-16 07:55:00,0.98,46.0,Field D
2693,6,Lying Down,2024-08-16 07:55:00,2024-08-16 08:12:00,0.96,17.0,Field B
2694,6,Lying Down,2024-08-16 08:12:00,2024-08-16 08:47:00,0.91,35.0,Field A
2695,6,Eating,2024-08-16 08:47:00,2024-08-16 09:04:00,0.9,17.0,Field A
2696,6,Lying Down,2024-08-16 09:04:00,2024-08-16 10:01:00,0.86,57.0,Field B
2697,6,Eating,2024-08-16 10:01:00,2024-08-16 10:29:00,0.95,28.0,Field D
2698,6,Standing,2024-08-16 10:29:00,2024-08-16 11:29:00,0.87,60.0,Field A
2699,6,Standing,2024-08-16 11:29:00,2024-08-16 12:18:00,0.97,49.0,Field C
2700,6,Lying Down,2024-08-16 12:18:00,2024-08-16 12:59:00,0.91,41.0,Field B
2701,6,Standing,2024-08-16 12:59:00,2024-08-16 13:49:00,0.93,50.0,Field A
2702,6,Eating,2024-08-16 13:49:00,2024-08-16 14:42:00,0.92,53.0,Field A
2703,6,Eating,2024-08-16 14:42:00,2024-08-16 15:00:00,0.87,18.0,Field A
2704,6,Standing,2024-08-16 15:00:00,2024-08-16 15:36:00,0.97,36.0,Field C
2705,6,Standing,2024-08-16 15:36:00,2024-08-16 16:28:00,0.94,52.0,Field B
2706,6,Eating,2024-08-16 16:28:00,2024-08-16 16:45:00,0.87,17.0,Field D
2707,6,Lying Down,2024-08-16 16:45:00,2024-08-16 17:18:00,0.85,33.0,Field D
2708,6,Lying Down,2024-08-16 17:18:00,2024-08-16 17:45:00,0.96,27.0,Field C
2709,6,Eating,2024-08-16 17:45:00,2024-08-16 18:41:00,0.91,56.0,Field D
2710,6,Standing,2024-08-16 18:41:00,2024-08-16 19:07:00,0.98,26.0,Field C
2711,6,Lying Down,2024-08-16 19:07:00,2024-08-16 19:42:00,0.93,35.0,Field D
2712,6,Standing,2024-08-16 19:42:00,2024-08-16 20:18:00,0.9,36.0,Field A
2713,6,Eating,2024-08-16 20:18:00,2024-08-16 21:10:00,0.97,52.0,Field B
2714,6,Eating,2024-08-16 21:10:00,2024-08-16 22:04:00,0.85,54.0,Field B
2715,6,Eating,2024-08-16 22:04:00,2024-08-16 22:44:00,0.93,40.0,Field C
2716,6,Standing,2024-08-16 22:44:00,2024-08-16 23:24:00,0.89,40.0,Field A
2717,6,Eating,2024-08-16 23:24:00,2024-08-17 00:09:00,0.92,45.0,Field C
2718,6,Standing,2024-08-17 00:09:00,2024-08-17 00:56:00,0.98,47.0,Field D
2719,6,Eating,2024-08-17 00:56:00,2024-08-17 01:38:00,0.91,42.0,Field B
2720,6,Lying Down,2024-08-17 01:38:00,2024-08-17 02:31:00,0.94,53.0,Field A
2721,6,Eating,2024-08-17 02:31:00,2024-08-17 03:10:00,0.95,39.0,Field D
2722,6,Standing,2024-08-17 03:10:00,2024-08-17 03:39:00,0.86,29.0,Field C
2723,6,Standing,2024-08-17 03:39:00,2024-08-17 04:36:00,0.86,57.0,Field C
2724,6,Eating,2024-08-17 04:36:00,2024-08-17 05:33:00,0.93,57.0,Field B
2725,6,Lying Down,2024-08-17 05:33:00,2024-08-17 06:31:00,0.92,58.0,Field B
2726,6,Lying Down,2024-08-17 06:31:00,2024-08-17 07:07:00,0.95,36.0,Field C
2727,6,Lying Down,2024-08-17 07:07:00,2024-08-17 08:03:00,0.95,56.0,Field B
2728,6,Lying Down,2024-08-17 08:03:00,2024-08-17 08:24:00,0.87,21.0,Field A
2729,6,Standing,2024-08-17 08:24:00,2024-08-17 09:05:00,0.86,41.0,Field A
2730,6,Lying Down,2024-08-17 09:05:00,2024-08-17 09:37:00,0.95,32.0,Field D
2731,6,Standing,2024-08-17 09:37:00,2024-08-17 10:34:00,0.9,57.0,Field A
2732,6,Eating,2024-08-17 10:34:00,2024-08-17 11:09:00,0.96,35.0,Field D
2733,6,Lying Down,2024-08-17 11:09:00,2024-08-17 11:28:00,0.9,19.0,Field A
2734,6,Lying Down,2024-08-17 11:28:00,2024-08-17 11:46:00,0.99,18.0,Field A
2735,6,Lying Down,2024-08-17 11:46:00,2024-08-17 12:26:00,0.89,40.0,Field D
2736,6,Standing,2024-08-17 12:26:00,2024-08-17 13:13:00,0.98,47.0,Field D
2737,6,Eating,2024-08-17 13:13:00,2024-08-17 13:28:00,0.87,15.0,Field D
2738,6,Lying Down,2024-08-17 13:28:00,2024-08-17 14:13:00,0.85,45.0,Field B
2739,6,Eating,2024-08-17 14:13:00,2024-08-17 14:46:00,0.85,33.0,Field D
2740,6,Eating,2024-08-17 14:46:00,2024-08-17 15:30:00,0.93,44.0,Field D
2741,6,Lying Down,2024-08-17 15:30:00,2024-08-17 16:09:00,0.95,39.0,Field A
2742,6,Eating,2024-08-17 16:09:00,2024-08-17 16:52:00,0.95,43.0,Field B
2743,6,Eating,2024-08-17 16:52:00,2024-08-17 17:45:00,0.89,53.0,Field A
2744,6,Eating,2024-08-17 17:45:00,2024-08-17 18:22:00,0.88,37.0,Field C
2745,6,Lying Down,2024-08-17 18:22:00,2024-08-17 18:51:00,0.86,29.0,Field D
2746,6,Lying Down,2024-08-17 18:51:00,2024-08-17 19:32:00,0.89,41.0,Field B
2747,6,Eating,2024-08-17 19:32:00,2024-08-17 20:14:00,0.88,42.0,Field C
2748,6,Eating,2024-08-17 20:14:00,2024-08-17 20:57:00,0.92,43.0,Field D
2749,6,Lying Down,2024-08-17 20:57:00,2024-08-17 21:25:00,0.9,28.0,Field C
2750,6,Eating,2024-08-17 21:25:00,2024-08-17 21:42:00,0.9,17.0,Field D
2751,6,Lying Down,2024-08-17 21:42:00,2024-08-17 22:32:00,0.93,50.0,Field D
2752,6,Lying Down,2024-08-17 22:32:00,2024-08-17 23:29:00,0.91,57.0,Field D
2753,6,Lying Down,2024-08-17 23:29:00,2024-08-17 23:49:00,0.86,20.0,Field A
2754,6,Lying Down,2024-08-17 23:49:00,2024-08-18 00:23:00,0.9,34.0,Field B
2755,6,Lying Down,2024-08-18 00:23:00,2024-08-18 00:39:00,0.86,16.0,Field D
2756,6,Lying Down,2024-08-18 00:39:00,2024-08-18 00:59:00,0.96,20.0,Field D
2757,6,Lying Down,2024-08-18 00:59:00,2024-08-18 01:44:00,0.88,45.0,Field C
2758,6,Standing,2024-08-18 01:44:00,2024-08-18 02:03:00,0.89,19.0,Field B
2759,6,Lying Down,2024-08-18 02:03:00,2024-08-18 02:23:00,0.93,20.0,Field D
2760,6,Standing,2024-08-18 02:23:00,2024-08-18 03:19:00,0.85,56.0,Field D
2761,6,Lying Down,2024-08-18 03:19:00,2024-08-18 03:49:00,0.92,30.0,Field B
2762,6,Eating,2024-08-18 03:49:00,2024-08-18 04:18:00,0.95,29.0,Field C
2763,6,Standing,2024-08-18 04:18:00,2024-08-18 04:54:00,0.87,36.0,Field A
2764,6,Lying Down,2024-08-18 04:54:00,2024-08-18 05:21:00,0.91,27.0,Field C
2765,6,Eating,2024-08-18 05:21:00,2024-08-18 06:12:00,0.94,51.0,Field B
2766,6,Lying Down,2024-08-18 06:12:00,2024-08-18 07:00:00,0.95,48.0,Field A
2767,6,Lying Down,2024-08-18 07:00:00,2024-08-18 07:56:00,0.97,56.0,Field C
2768,6,Standing,2024-08-18 07:56:00,2024-08-18 08:51:00,0.93,55.0,Field D
2769,6,Eating,2024-08-18 08:51:00,2024-08-18 09:46:00,0.86,55.0,Field A
2770,6,Eating,2024-08-18 09:46:00,2024-08-18 10:28:00,0.94,42.0,Field B
2771,6,Standing,2024-08-18 10:28:00,2024-08-18 11:05:00,0.97,37.0,Field C
2772,6,Lying Down,2024-08-18 11:05:00,2024-08-18 12:01:00,0.91,56.0,Field A
2773,6,Standing,2024-08-18 12:01:00,2024-08-18 12:50:00,0.92,49.0,Field C
2774,6,Eating,2024-08-18 12:50:00,2024-08-18 13:10:00,0.95,20.0,Field C
2775,6,Standing,2024-08-18 13:10:00,2024-08-18 13:57:00,0.94,47.0,Field C
2776,6,Lying Down,2024-08-18 13:57:00,2024-08-18 14:40:00,0.88,43.0,Field A
2777,6,Eating,2024-08-18 14:40:00,2024-08-18 15:19:00,0.9,39.0,Field D
2778,6,Lying Down,2024-08-18 15:19:00,2024-08-18 15:37:00,0.86,18.0,Field A
2779,6,Standing,2024-08-18 15:37:00,2024-08-18 16:17:00,0.87,40.0,Field C
2780,6,Lying Down,2024-08-18 16:17:00,2024-08-18 17:03:00,0.87,46.0,Field A
2781,6,Standing,2024-08-18 17:03:00,2024-08-18 17:31:00,0.94,28.0,Field D
2782,6,Standing,2024-08-18 17:31:00,2024-08-18 18:17:00,0.98,46.0,Field D
2783,6,Lying Down,2024-08-18 18:17:00,2024-08-18 18:59:00,0.87,42.0,Field A
2784,6,Lying Down,2024-08-18 18:59:00,2024-08-18 19:58:00,0.99,59.0,Field B
2785,6,Eating,2024-08-18 19:58:00,2024-08-18 20:55:00,0.86,57.0,Field A
2786,6,Standing,2024-08-18 20:55:00,2024-08-18 21:46:00,0.92,51.0,Field B
2787,6,Standing,2024-08-18 21:46:00,2024-08-18 22:26:00,0.94,40.0,Field D
2788,6,Eating,2024-08-18 22:26:00,2024-08-18 23:05:00,0.95,39.0,Field B
2789,6,Standing,2024-08-18 23:05:00,2024-08-18 23:45:00,0.94,40.0,Field C
2790,6,Eating,2024-08-18 23:45:00,2024-08-19 00:26:00,0.86,41.0,Field B
2791,6,Lying Down,2024-08-19 00:26:00,2024-08-19 00:53:00,0.99,27.0,Field D
2792,6,Standing,2024-08-19 00:53:00,2024-08-19 01:11:00,0.88,18.0,Field A
2793,6,Eating,2024-08-19 01:11:00,2024-08-19 01:27:00,0.94,16.0,Field D
2794,6,Lying Down,2024-08-19 01:27:00,2024-08-19 01:49:00,0.87,22.0,Field D
2795,6,Lying Down,2024-08-19 01:49:00,2024-08-19 02:30:00,0.95,41.0,Field D
2796,6,Standing,2024-08-19 02:30:00,2024-08-19 03:01:00,0.95,31.0,Field B
2797,6,Eating,2024-08-19 03:01:00,2024-08-19 04:01:00,0.97,60.0,Field D
2798,6,Lying Down,2024-08-19 04:01:00,2024-08-19 04:47:00,0.97,46.0,Field D
2799,6,Standing,2024-08-19 04:47:00,2024-08-19 05:23:00,0.92,36.0,Field D
2800,6,Eating,2024-08-19 05:23:00,2024-08-19 05:53:00,0.92,30.0,Field B
2801,6,Lying Down,2024-08-19 05:53:00,2024-08-19 06:26:00,0.89,33.0,Field A
2802,6,Standing,2024-08-19 06:26:00,2024-08-19 06:50:00,0.9,24.0,Field B
2803,6,Standing,2024-08-19 06:50:00,2024-08-19 07:13:00,0.94,23.0,Field A
2804,6,Standing,2024-08-19 07:13:00,2024-08-19 07:36:00,0.92,23.0,Field B
2805,6,Lying Down,2024-08-19 07:36:00,2024-08-19 08:15:00,0.89,39.0,Field C
2806,6,Lying Down,2024-08-19 08:15:00,2024-08-19 08:48:00,0.92,33.0,Field D
2807,6,Lying Down,2024-08-19 08:48:00,2024-08-19 09:21:00,0.92,33.0,Field A
2808,6,Standing,2024-08-19 09:21:00,2024-08-19 09:46:00,0.97,25.0,Field C
2809,6,Eating,2024-08-19 09:46:00,2024-08-19 10:20:00,0.96,34.0,Field A
2810,6,Lying Down,2024-08-19 10:20:00,2024-08-19 11:18:00,0.91,58.0,Field B
2811,6,Lying Down,2024-08-19 11:18:00,2024-08-19 11:57:00,0.94,39.0,Field C
2812,6,Eating,2024-08-19 11:57:00,2024-08-19 12:47:00,0.97,50.0,Field B
2813,6,Lying Down,2024-08-19 12:47:00,2024-08-19 13:38:00,0.96,51.0,Field C
2814,6,Eating,2024-08-19 13:38:00,2024-08-19 14:32:00,0.99,54.0,Field D
2815,6,Standing,2024-08-19 14:32:00,2024-08-19 15:12:00,0.92,40.0,Field C
2816,6,Lying Down,2024-08-19 15:12:00,2024-08-19 15:58:00,0.98,46.0,Field B
2817,6,Standing,2024-08-19 15:58:00,2024-08-19 16:46:00,0.86,48.0,Field D
2818,6,Standing,2024-08-19 16:46:00,2024-08-19 17:28:00,0.98,42.0,Field A
2819,6,Lying Down,2024-08-19 17:28:00,2024-08-19 18:22:00,0.92,54.0,Field A
2820,6,Lying Down,2024-08-19 18:22:00,2024-08-19 19:11:00,0.89,49.0,Field A
2821,6,Eating,2024-08-19 19:11:00,2024-08-19 20:05:00,0.96,54.0,Field A
2822,6,Standing,2024-08-19 20:05:00,2024-08-19 21:04:00,0.95,59.0,Field A
2823,6,Eating,2024-08-19 21:04:00,2024-08-19 21:53:00,0.91,49.0,Field D
2824,6,Lying Down,2024-08-19 21:53:00,2024-08-19 22:11:00,0.93,18.0,Field C
2825,6,Standing,2024-08-19 22:11:00,2024-08-19 23:09:00,0.89,58.0,Field A
2826,6,Eating,2024-08-19 23:09:00,2024-08-19 23:55:00,0.9,46.0,Field A
2827,6,Lying Down,2024-08-19 23:55:00,2024-08-20 00:15:00,0.9,20.0,Field C
2828,6,Standing,2024-08-20 00:15:00,2024-08-20 00:33:00,0.88,18.0,Field A
2829,6,Lying Down,2024-08-20 00:33:00,2024-08-20 01:12:00,0.86,39.0,Field A
2830,6,Eating,2024-08-20 01:12:00,2024-08-20 02:08:00,0.89,56.0,Field A
2831,6,Lying Down,2024-08-20 02:08:00,2024-08-20 02:25:00,0.94,17.0,Field A
2832,6,Standing,2024-08-20 02:25:00,2024-08-20 02:51:00,0.85,26.0,Field B
2833,6,Lying Down,2024-08-20 02:51:00,2024-08-20 03:14:00,0.95,23.0,Field B
2834,6,Standing,2024-08-20 03:14:00,2024-08-20 04:14:00,0.95,60.0,Field B
2835,6,Eating,2024-08-20 04:14:00,2024-08-20 05:11:00,0.88,57.0,Field D
